⚡河南本地,#genre#
电影1_斗鱼,http://dyscdnali1.douyucdn.cn/live/3637778raLSXdOdu.flv?uuid=
电影2_斗鱼,http://dyscdnali1.douyucdn.cn/live/122402rK7MO9bXSq.flv?uuid=
电影4_斗鱼,http://dyscdnali1.douyucdn.cn/live/3637765rrt97QwBF.flv?uuid=
电影5_斗鱼,http://dyscdnali1.douyucdn.cn/live/3637726rQLDdfto7.flv?uuid=
电影6_斗鱼,http://dyscdnali1.douyucdn.cn/live/3928r9p0BHMDG.flv?uuid=
电影7_斗鱼,http://dyscdnali1.douyucdn.cn/live/20415rnWbjg6Ex1K.flv?uuid=


电影轮播2,#genre#

1.华语经典,http://epg.112114.xyz/douyu/434971
2.吃米滴虫,http://epg.112114.xyz/douyu/315457
3.华语院线,http://epg.112114.xyz/douyu/5581257
4.神乐影片1,http://epg.112114.xyz/douyu/122402
5.神乐影片2,http://epg.112114.xyz/douyu/85894
6.周末影院,http://epg.112114.xyz/douyu/3637765
7.CCTV放映室,http://zzy789.xyz/douyu1.php?id=10011042
8.特辑影院,http://epg.112114.xyz/douyu/3637778
9.贝爷MAX厅,http://epg.112114.xyz/douyu/4332
10.漫威影片,http://epg.112114.xyz/douyu/6140589
11.丸子经典电影,http://epg.112114.xyz/douyu/8986148
12.周星驰电影,http://epg.112114.xyz/douyu/3990812
13.刘德华电影1,http://epg.112114.xyz/douyu/2516864
14.刘德华电影2,http://epg.112114.xyz/douyu/8985415
15.喜剧经典,http://epg.112114.xyz/douyu/9650887
16.豆瓣高分,http://epg.112114.xyz/douyu/8770422
17.林正英电影1,http://epg.112114.xyz/douyu/218859
18.林正英电影2,http://epg.112114.xyz/douyu/7356023
19.宇哥电影,http://epg.112114.xyz/douyu/413573
20.女神金电影,http://epg.112114.xyz/douyu/747764
21.花卷电影,http://epg.112114.xyz/douyu/52787
22.经典怀旧系列,http://epg.112114.xyz/douyu/8663752
23.北京大蜜,http://epg.112114.xyz/douyu/805235
24.贝爷影厅1,http://epg.112114.xyz/douyu/252802
25.贝爷影厅2,http://epg.112114.xyz/douyu/36337
26.霍格影片,http://epg.112114.xyz/douyu/8814650
27.可乐电影,http://epg.112114.xyz/douyu/20415
28.冰冰经典电影,http://epg.112114.xyz/douyu/74374
29.奶虫恐怖电影,http://epg.112114.xyz/douyu/263824
30.奶瓶科幻片,http://epg.112114.xyz/douyu/6655271
31.经典怀旧,http://epg.112114.xyz/douyu/10180265
32.避风港影院,http://epg.112114.xyz/douyu/9826611
33.经典港片,http://epg.112114.xyz/douyu/675072
34.林林影视,http://epg.112114.xyz/douyu/9652323
35.恐怖专场,http://epg.112114.xyz/douyu/7353112
36.星星影院,http://epg.112114.xyz/douyu/315131
37.恐怖动作片,http://epg.112114.xyz/douyu/5129261
38.经典科幻,http://epg.112114.xyz/douyu/7673566
39.漫威电影,http://epg.112114.xyz/douyu/4282654
40.科幻系列,http://epg.112114.xyz/douyu/8107217
41.恐怖经典,http://epg.112114.xyz/douyu/1165374
42.星星华语,http://epg.112114.xyz/douyu/10254810
43.变种人电影,http://epg.112114.xyz/douyu/9651304
44.小U电影,http://epg.112114.xyz/douyu/96577
45.小宇60帧,http://epg.112114.xyz/douyu/323876
46.华语电影,http://epg.112114.xyz/douyu/3928
47.华语动作电影,http://epg.112114.xyz/douyu/1504768
48.恐怖电影,http://epg.112114.xyz/douyu/310926
49.喜剧电影,http://epg.112114.xyz/douyu/9292492
50.欧美大片,http://epg.112114.xyz/douyu/2793084
51.怀旧90,http://epg.112114.xyz/douyu/9275635
52.国产影片,http://epg.112114.xyz/douyu/5423
53.麓山迷踪,http://epg.112114.xyz/douyu/4505431
54.高帧影片,http://epg.112114.xyz/douyu/6763930
55.米娅电影,http://epg.112114.xyz/douyu/6537888
56.译制影片,http://epg.112114.xyz/douyu/2436390
57.网神影厅,http://epg.112114.xyz/douyu/5081118
58.小九电影,http://epg.112114.xyz/douyu/7136517
59.华语电影,http://epg.112114.xyz/douyu/6003761
60.枪战影片,http://epg.112114.xyz/douyu/10240510
61.国外电影,http://epg.112114.xyz/douyu/9683979
哔哩轮播,#genre#
 經典功夫台,http://103.140.229.13/BOBO/bibi.php?id=21715386
经典影视台,http://cn-sdjn2-cu-live-01.bilivideo.com/live-bvc/587173/live_233603799_86016368.m3u8
凤凰电影,http://cn-sdjn2-cu-live-01.bilivideo.com/live-bvc/464663/live_1907351534_29661727.m3u8
Now爆谷,p9p://208.91.110.2:19806/60fdebfd0000e057cec6285042632445
Now星影台,p9p://208.91.110.2:19806/614568320007b89ee600382374bc77c6.m3u8
Now剧集,p9p://208.91.110.2:19806/603352fc000ccbbab76a435e1d637acf.m3m8
Now华剧,p9p://208.91.110.2:19806/603353d9000e02d7b76da2fb78352293.m3u8
凤凰电影,http://cn-sdjn2-cu-live-01.bilivideo.com/live-bvc/464663/live_1907351534_29661727.m3u8
欢笑剧场4K,http://39.134.39.38/PLTV/88888888/224/3221226203/index.m3u8
CHC高清电影,http://39.134.18.69/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226463/1.m3u8
CHC动作电影4K,http://39.134.18.68/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8
CHC高清电影4K,http://39.134.19.76/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226463/index.m3u8
CHC动作电影4K,http://39.134.18.68/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8
CHC高清电影4K,http://39.134.19.76/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226463/index.m3u8
❤️禁忌】恐怖、丧尸、惊悚,http://zzy789.xyz/douyu1.php?id=5129261
丧尸 鬼片 恐怖 惊悚 电影,http://zzy789.xyz/douyu1.php?id=96577
❤️音乐,http://cloudplay.tk/api/huya.php?id=17091681
邵氏影院,http://tx2play1.douyucdn.cn/live/4246519rnUuoyxCd.xs
邵氏老电影,http://cn-sdjn2-cu-live-01.bilivideo.com/live-bvc/501160/live_97065163_17925468_1500.m3u8
邵氏电影4K高清,http://103.140.229.13/BOBO/bibi.php?id=22785873
邵氏电影4K,http://kkiptv.hk3.20212021.ml/bili.php?id=22785873
❤️恐怖影院,http://111.6.242.36/txpcdn.liveplay.egame.qq.com/live/3954_363783415.m3u8
军旅 喜剧 动作 意大利炮,http://zzy789.xyz/douyu1.php?id=431460
恐怖/经典/搞笑,http://zzy789.xyz/douyu1.php?id=74374
万合天宜,http://zzy789.xyz/douyu1.php?id=9220456
鬼吹灯,http://zzy789.xyz/douyu1.php?id=7701735
国外影院,http://111.6.242.36/txpcdn.liveplay.egame.qq.com/live/3954_382971876.m3u8
国内影院,http://111.6.242.36/txpcdn.liveplay.egame.qq.com/live/3954_199681168.m3u8
经典剧场,http://111.6.242.36/txpcdn.liveplay.egame.qq.com/live/3954_616645877.m3u8
邵氏老电影,http://cn-sdjn2-cu-live-01.bilivideo.com/live-bvc/705930/live_97065163_17925468_1500.m3u8
經典功夫台,http://103.140.229.13/BOBO/bibi.php?id=21715386
經典影視台,http://103.140.229.13/BOBO/bibi.php?id=23169468
經典影音台,http://103.140.229.13/BOBO/bibi.php?id=23285297
华语影视,http://dyscdnali3.douyucdn.cn/live/3928r9p0BHMDG.flv?uuid=
经典影视,https://tx.liveplay.live.kugou.com/live/fx_hifi_251702616_avc.m3u8
香港鬼片,http://148.70.143.24/cms/yslb/yunshitv/wangyouzhibo/bilibili.php?tvplay=193
邵氏电影,http://148.70.143.24/cms/yslb/yunshitv/wangyouzhibo/douyu.php?tvplay=4246519
黑莓动画,http://183.207.249.8/PLTV/3/224/3221225555/index.m3u8
 
周星驰1,http://103.140.229.13/BOBO/bibi.php?id=47917
4K耀祖哥2,http://103.140.229.13/BOBO/bibi.php?id=23150921
犬夜叉,http://103.140.229.13/BOBO/bibi.php?id=23089518
哔哩电影,http://103.140.229.13/BOBO/bibi.php?id=544957
林正英香港鬼片,http://103.140.229.13/BOBO/bibi.php?id=193
林正英1,http://103.140.229.13/BOBO/bibi.php?id=5226265
林正英2,http://103.140.229.13/BOBO/bibi.php?id=82997
林正英3,http://103.140.229.13/BOBO/bibi.php?id=22527581
林正英4,http://103.140.229.13/BOBO/bibi.php?id=21360356
林正英5,http://103.140.229.13/BOBO/bibi.php?id=23221712
恐怖片,http://103.140.229.13/BOBO/bibi.php?id=2277909
周星驰1,http://103.140.229.13/BOBO/bibi.php?id=47917
周星驰2,http://103.140.229.13/BOBO/bibi.php?id=21448296
周星驰3,http://103.140.229.13/BOBO/bibi.php?id=21515763
小肥肥,http://103.140.229.13/BOBO/bibi.php?id=21377115
经典电影,http://103.140.229.13/BOBO/bibi.php?id=2982619
大片经典,http://103.140.229.13/BOBO/bibi.php?id=12734
大片经典,http://103.140.229.13/BOBO/bibi.php?id=127343
刘德华,http://103.140.229.13/BOBO/bibi.php?id=15131066
看电影,http://103.140.229.13/BOBO/bibi.php?id=23431233
老猎人酒吧,http://103.140.229.13/BOBO/bibi.php?id=161273
松鼠1,http://103.140.229.13/BOBO/bibi.php?id=6837959
松鼠2,http://103.140.229.13/BOBO/bibi.php?id=6827037
粤语残片,http://103.140.229.13/BOBO/bibi.php?id=3568283
粤语影视,http://103.140.229.13/BOBO/bibi.php?id=8613737
粤语麻雀,http://103.140.229.13/BOBO/bibi.php?id=21045809
终极一班,http://103.140.229.13/BOBO/bibi.php?id=22587179
电视剧点播,http://103.140.229.13/BOBO/bibi.php?id=21694925
电视剧点播,http://103.140.229.13/BOBO/bibi.php?id=9742931
古典神话系列,http://103.140.229.13/BOBO/bibi.php?id=21791019
cloud猪,http://103.140.229.13/BOBO/bibi.php?id=81789
西游记,http://103.140.229.13/BOBO/bibi.php?id=21657651
白娘子传奇,http://103.140.229.13/BOBO/bibi.php?id=5960549
经典粤语,http://103.140.229.13/BOBO/bibi.php?id=563929
港台经典剧,http://103.140.229.13/BOBO/bibi.php?id=23020622
龙门镖局,http://103.140.229.13/BOBO/bibi.php?id=5111549
放羊的星星,http://103.140.229.13/BOBO/bibi.php?id=22776783
港台剧,http://103.140.229.13/BOBO/bibi.php?id=405918
聊斋,http://103.140.229.13/BOBO/bibi.php?id=22128694
公主小妹,http://103.140.229.13/BOBO/bibi.php?id=715986
炊事班的故事1,http://103.140.229.13/BOBO/bibi.php?id=21354981
炊事班故事2,http://103.140.229.13/BOBO/bibi.php?id=21684683
炊事班故事3,http://103.140.229.13/BOBO/bibi.php?id=14457148
少年包青天1,http://103.140.229.13/BOBO/bibi.php?id=8566972
少年包青天2,http://103.140.229.13/BOBO/bibi.php?id=2803563
少年包青天3,http://103.140.229.13/BOBO/bibi.php?id=23220264
少年包青天4,http://103.140.229.13/BOBO/bibi.php?id=4928767
少年包青天5,http://103.140.229.13/BOBO/bibi.php?id=23145747
医馆笑传,,http://103.140.229.13/BOBO/bibi.php?id=21070400
医馆笑传,http://103.140.229.13/BOBO/bibi.php?id=21070400
康熙微服私访记,,http://103.140.229.13/BOBO/bibi.php?id=13374466
电视剧 经典电影,http://103.140.229.13/BOBO/bibi.php?id=22778952
还珠格格1,http://103.140.229.13/BOBO/bibi.php?id=21974731
还珠格格2,http://103.140.229.13/BOBO/bibi.php?id=7041847
还珠格格3,http://103.140.229.13/BOBO/bibi.php?id=14262592
红粉女郎,http://103.140.229.13/BOBO/bibi.php?id=2565578
我叫王大锤,http://103.140.229.13/BOBO/bibi.php?id=23058931
命中注定我爱你,http://103.140.229.13/BOBO/bibi.php?id=23229305
纪晓岚1,http://103.140.229.13/BOBO/bibi.php?id=22665698
纪晓岚2,http://103.140.229.13/BOBO/bibi.php?id=6694373
七十二家房客1,http://103.140.229.13/BOBO/bibi.php?id=22013050
七十二家房客2,,http://103.140.229.13/BOBO/bibi.php?id=22998045
马大姐,http://103.140.229.13/BOBO/bibi.php?id=22786199
粤语港台剧,http://103.140.229.13/BOBO/bibi.php?id=2504003
澡堂老板家的男人们,,http://103.140.229.13/BOBO/bibi.php?id=7452442
狄仁杰,http://103.140.229.13/BOBO/bibi.php?id=22745634
小小贤爱咸菜,http://103.140.229.13/BOBO/bibi.php?id=15083950
红楼梦1,http://103.140.229.13/BOBO/bibi.php?id=5568482
红楼梦2,http://103.140.229.13/BOBO/bibi.php?id=8412120
重案六组,http://103.140.229.13/BOBO/bibi.php?id=23196976
大秦帝国,http://103.140.229.13/BOBO/bibi.php?id=11259274
我的团长我的团,http://103.140.229.13/BOBO/bibi.php?id=15053669
24H,http://103.140.229.13/BOBO/bibi.php?id=7251976
试播,http://103.140.229.13/BOBO/bibi.php?id=23340779
倚天屠龙记,http://103.140.229.13/BOBO/bibi.php?id=14536431
猪儿颖颖,http://103.140.229.13/BOBO/bibi.php?id=23138865
37不是37,http://103.140.229.13/BOBO/bibi.php?id=175412
高分大片,http://103.140.229.13/BOBO/bibi.php?id=21680912
哆啦A梦新番,http://103.140.229.13/BOBO/bibi.php?id=482946
柯南主线剧集,http://103.140.229.13/BOBO/bibi.php?id=1895574
樱桃小丸子,http://103.140.229.13/BOBO/bibi.php?id=21614203
曲线救国贾队长,http://103.140.229.13/BOBO/bibi.php?id=21070039
恶作剧之吻,http://103.140.229.13/BOBO/bibi.php?id=21298611
经典番剧,http://103.140.229.13/BOBO/bibi.php?id=279430
柯南日语,http://103.140.229.13/BOBO/bibi.php?id=1913690
动画狂欢曲,http://103.140.229.13/BOBO/bibi.php?id=662181
睡前鬼故事,http://103.140.229.13/BOBO/bibi.php?id=21204893
美食剧集,http://103.140.229.13/BOBO/bibi.php?id=81170
DC漫威美漫,http://103.140.229.13/BOBO/bibi.php?id=798650
恐怖领域,http://103.140.229.13/BOBO/bibi.php?id=20768
中华小当家/中华一番 -233,http://103.140.229.13/BOBO/bibi.php?id=655291
日本动漫,http://103.140.229.13/BOBO/bibi.php?id=22241668
名侦探柯南日语,http://103.140.229.13/BOBO/bibi.php?id=181453
灵异故事,http://103.140.229.13/BOBO/bibi.php?id=21668357
士兵突击,http://103.140.229.13/BOBO/bibi.php?id=8504386
坑王单口,http://103.140.229.13/BOBO/bibi.php?id=8810202
电视剧港影,http://103.140.229.13/BOBO/bibi.php?id=142721
林正英马小玲,http://103.140.229.13/BOBO/bibi.php?id=3091485
周星驰李连杰张国荣,http://103.140.229.13/BOBO/bibi.php?id=4361390
郭德纲理论,http://103.140.229.13/BOBO/bibi.php?id=21996402
新白娘子传奇24H,http://103.140.229.13/BOBO/bibi.php?id=11854978
我和僵尸有个约会,http://103.140.229.13/BOBO/bibi.php?id=428247
人生有多少给十年,http://103.140.229.13/BOBO/bibi.php?id=2816257
怀旧影视,http://103.140.229.13/BOBO/bibi.php?id=8199817
动漫点播台,http://103.140.229.13/BOBO/bibi.php?id=7182806
电影动画综艺,http://103.140.229.13/BOBO/bibi.php?id=136843
加菲猫/大盗贼,http://103.140.229.13/BOBO/bibi.php?id=906034
王子变青蛙,http://103.140.229.13/BOBO/bibi.php?id=5438349
公主小妹/我可能不会爱你,http://103.140.229.13/BOBO/bibi.php?id=14434
王子变青蛙/忘记你记得爱情,http://103.140.229.13/BOBO/bibi.php?id=3712061
汪大东终极系列,http://103.140.229.13/BOBO/bibi.php?id=3042179
粤语日语动漫电影,http://103.140.229.13/BOBO/bibi.php?id=4654153
动漫放映馆,http://103.140.229.13/BOBO/bibi.php?id=939703
郭德纲单口相声评书,http://103.140.229.13/BOBO/bibi.php?id=22239221
都市男女,http://103.140.229.13/BOBO/bibi.php?id=5613036
开心宝贝,http://103.140.229.13/BOBO/bibi.php?id=21978277
易经智慧,http://103.140.229.13/BOBO/bibi.php?id=21676478
外来媳妇本地郎,http://103.140.229.13/BOBO/bibi.php?id=995289
开闭家的后花园,http://103.140.229.13/BOBO/bibi.php?id=2151084
粤片粤睇,http://103.140.229.13/BOBO/bibi.php?id=6134672
粤语电视,http://103.140.229.13/BOBO/bibi.php?id=1317122
赛文奥特曼,http://103.140.229.13/BOBO/bibi.php?id=22054619
四驱兄弟,http://103.140.229.13/BOBO/bibi.php?id=10544270
老高的奇幻世界,http://103.140.229.13/BOBO/bibi.php?id=21882327
红楼梦87版,http://103.140.229.13/BOBO/bibi.php?id=1402698
经典场版24时,http://103.140.229.13/BOBO/bibi.php?id=21751462
绝色双娇,http://103.140.229.13/BOBO/bibi.php?id=22191828
猫和老鼠24h,http://103.140.229.13/BOBO/bibi.php?id=2171135
光速蒙面侠21号,http://103.140.229.13/BOBO/bibi.php?id=21332986
经典怀旧剧场,http://103.140.229.13/BOBO/bibi.php?id=22087600
郭德纲于谦1,http://103.140.229.13/BOBO/bibi.php?id=5854051
郭德纲于谦2,http://103.140.229.13/BOBO/bibi.php?id=308438
郭德纲单口相声,http://103.140.229.13/BOBO/bibi.php?id=22375571

港台频道,#genre#
中天新闻,http://220.135.55.74:8573/live.m3u8
壹新闻,http://220.135.55.74:8574/live.m3u8
寰宇新闻,http://220.135.55.74:8569/live.m3u8
东森财经新闻,http://220.135.55.74:8515/live.m3u8
中视,http://220.135.55.74:8542/live.m3u8
华视,http://220.135.55.74:8544/live.m3u8
民视,http://220.135.55.74:8545/live.m3u8
公视,http://220.135.55.74:8562/live.m3u8
中天新聞台,http://211.23.114.106:8541/http/60.251.39.91:8081/hls/78/80/ch63max.m3u8
東森新聞台,http://211.23.114.106:8540/http/60.251.39.91:8081/hls/63/805/ch10.m3u8
